sub,low,mid,high,presence
6.601701401296261e-06,2.0988688099637373e-06,1.5214283317910777e-05,0.9952921573173507,0.004683107681990555
5.8478767000538875e-06,1.8932032265750862e-06,1.7304464242092487e-05,0.9950269436006746,0.004947404840944758
4.709580041122819e-06,1.7088112081931278e-06,1.4530840765925391e-05,0.9950591734210896,0.004919328675013298
5.8680288623388855e-06,2.053884378746164e-06,1.382071336706836e-05,0.9960969546433753,0.00388072585578134
9.12441164276349e-06,2.4430230429971485e-06,1.9150878199513464e-05,0.9964311879740028,0.0035372005310735427
4.225207051983266e-06,1.8756381108798644e-06,1.757783334094647e-05,0.9939468276237036,0.006028971938084271
7.829782560246634e-06,2.213850258142544e-06,1.4596759324271304e-05,0.9963871893163423,0.0035872845415497543
5.2420636160780205e-06,1.8290449862560522e-06,1.2787463724390818e-05,0.996198706343174,0.0037807533984300164
4.333979659684842e-06,1.956208509391959e-06,1.1791880753744731e-05,0.995990740480443,0.003990539122003278
4.525539875437169e-06,2.362410366488624e-06,1.7900637554098665e-05,0.9955722534845464,0.004402305623760102
5.3327556184469375e-06,2.1082543794830235e-06,1.686488441516639e-05,0.9958978749824738,0.004077379331776117
3.687647766618986e-06,2.068785670299232e-06,1.7226408958094434e-05,0.9952815811349619,0.004694850864363122
1.5533602591435316e-06,1.0584587318796814e-06,4.039655048966668e-05,0.999744836282158,0.00021197621909939998
1.0960240764558958e-06,4.104406314051583e-07,0.00013740187891587866,0.9997482059056281,0.0001127274471866864
1.3443300061063731e-06,4.6190545580595245e-07,3.090211395947623e-05,0.9998451432220732,0.00012204941239792294
1.49521768889844e-06,5.822223744112509e-07,5.402232740631983e-05,0.9998016668044963,0.00014215182969999906
1.1933013560367995e-06,8.577936093394271e-07,3.6900009291620434e-05,0.9998388929720322,0.0001218537908308564
1.2111824725135829e-06,8.138882699290068e-07,4.2441590879584745e-05,0.9997942627277626,0.0001613147521582553
1.359420998520103e-06,7.806094006114198e-07,3.674666298757108e-05,0.9998242610075226,0.00013675342746020816
1.5188424783228175e-06,7.007809131024996e-07,4.1081767217938426e-05,0.9998262431791057,0.00013021217829095545
1.935989812226239e-06,5.439750025824921e-07,4.266271448904854e-05,0.9998223727757585,0.0001320779100696859
2.899923673439984e-06,6.477090770839619e-07,4.346434646626442e-05,0.9998228021992058,0.00012984662086083394
1.3165596890948842e-06,5.207881758421093e-07,2.9352744959007807e-05,0.9998507589605429,0.0001177732524743529
7.580479211428191e-07,4.045863793248865e-07,3.030022711538327e-05,0.9998614278852199,0.00010702307556669472
5.969444311194469e-07,2.2379004304947095e-07,1.8918391091949374e-05,0.9998883028481578,9.195007575682184e-05
9.241453513296666e-07,3.1960184135357557e-07,1.9876226540358427e-05,0.9998712920805839,0.00010742636411263479
6.128755302950941e-07,2.571484697207414e-07,1.3619744094329776e-05,0.9998686905271988,0.00011690310538813293
4.2239568969611947e-07,1.909801906025912e-07,1.4909926398571735e-05,0.9998471016797008,0.00013721670677976133
5.443728365959838e-07,2.917457537305925e-07,2.2702878742581786e-05,0.999870780698667,0.00010574642209839992
6.445122452953879e-06,5.662180315737217e-06,0.0031087605876980702,0.9951946417281344,0.0016837833783417222
3.5106890939755787e-07,2.6866766589148215e-07,1.7393314338965563e-05,0.9997508205798405,0.0002311378282572009
1.0731592468954916e-06,1.2898120245871227e-06,1.1102636591242891e-05,0.9958610652361777,0.004125387466387847
1.689526295078243e-06,1.2600746085084684e-06,7.695179882762853e-06,0.9968079595044439,0.0031812096270212903
1.2122564039826835e-06,9.560741750466743e-07,6.952638629494019e-06,0.9946124601845104,0.005378399634707007
2.227722107862815e-06,7.653567354807926e-07,4.9412250430465924e-06,0.9961786408169855,0.0038133009174937333
9.630781511514639e-07,8.213446823416258e-07,5.513810460800249e-06,0.9956614548787941,0.00433122358658321
2.4907949310599656e-06,1.2802811944978366e-06,6.228183280087389e-06,0.9957016921355681,0.0042879915075944115
2.0749805961809376e-06,8.883650542339901e-07,5.935678551312441e-06,0.9968070508346983,0.0031837943533617017
2.193590753669779e-06,8.289339952446386e-07,5.11596474970498e-06,0.9962092833487621,0.0037824461280558347
1.9517477559218687e-06,1.417692444409962e-06,6.538344265978982e-06,0.9956558581994589,0.004334127643913485
2.5503283112254144e-06,7.641661997334529e-07,5.226206197586549e-06,0.9965304237527037,0.0034608542734834535
1.469066472852903e-06,6.237886815301509e-07,4.496235004220081e-06,0.9965640469051269,0.00342949760551813
1.4342843196642887e-06,3.0990261643524664e-06,3.250775432660603e-05,0.9958512354024662,0.004111676734436478
2.399475264843836e-06,9.734104131654478e-07,6.077489982991482e-06,0.9958360425285355,0.004154412719067033
1.5768742537775773e-06,9.88447196472287e-07,6.066180838315576e-06,0.9959381869026941,0.004052969944035537
1.7380276784844287e-06,6.00754942789159e-07,4.449290606110177e-06,0.9961366406229231,0.0038564319909353056
2.3307827099764084e-06,1.3653626318135357e-06,5.977586028246214e-06,0.9968587614812537,0.00313144055120728
1.5619087918348849e-06,8.313546975996285e-07,7.09761460172089e-06,0.9960380426787007,0.003952150725063825
8.035152093603176e-07,3.2580151090458295e-07,3.147353934999395e-06,0.9963824928178727,0.003613036938972162
1.0006986497318734e-06,4.2684153105052946e-07,3.6597280968565825e-06,0.9960058951817612,0.003988803089905494
7.905189474418187e-07,3.477498049844579e-07,3.660215117448199e-06,0.9969194678694868,0.003075734565139899
1.1081651334581496e-06,3.548405103112016e-07,3.3285135092258873e-06,0.996576011444502,0.0034192700858864085
1.1330340930650374e-06,4.3636064095118927e-07,4.1006932136897874e-06,0.9962406808779224,0.0037535776338326766
1.6164559102618071e-06,3.4613650816023893e-07,3.90193904310645e-06,0.9969608995492604,0.0030331192714959133
7.351001634206836e-07,2.8506231898975724e-07,3.6926977391805525e-06,0.9973862120322435,0.002608986544802008
1.0511007688556356e-06,3.714099349740271e-07,4.006766998577059e-06,0.9972090233408272,0.002785496808921347
1.0111173947043862e-06,3.63553928662642e-07,3.8222156679232504e-06,0.9967419528359043,0.0032526831567665834
1.0003679181140956e-06,5.148107575469411e-07,4.047827176048226e-06,0.9973577657644445,0.0026367919109678596
1.0440819102095681e-06,4.003547899850103e-07,3.6440022866986474e-06,0.9971529058871644,0.002841836602748294
1.0218363008458866e-06,3.98868255334242e-07,3.4038827157607108e-06,0.9972290521480336,0.002766091440304676
6.620265125215425e-07,4.216666896980688e-07,3.9050611221456874e-06,0.9972807618955127,0.002714173115590026
1.2541977946166296e-06,3.534622078523754e-07,3.7226338581505973e-06,0.9968140311887669,0.0031804839745234728
1.7042446479137084e-06,4.6641701819176064e-07,4.234351542971358e-06,0.9967611406901327,0.003232173252213127
1.1555017621964998e-06,3.9425097375493644e-07,4.1806043875489775e-06,0.9970740995700915,0.0029201065712662834
7.937092278207804e-07,4.011131908489461e-07,4.11606303500308e-06,0.9969291975333622,0.003065432272602271
6.844846418566719e-07,2.9092036430454266e-07,3.6678609882918723e-06,0.9983513821843483,0.001643781393640532
1.0697103683138746e-06,3.252055535174304e-07,3.963397227198828e-06,0.998120888321892,0.0018737084913204246
6.962669137750497e-07,2.810260125962959e-07,3.6710811370191107e-06,0.9983530391713032,0.0016422042372192774
1.0436964186196277e-06,3.778023388646556e-07,3.9301207719527096e-06,0.9980455235597644,0.0019489390742303868
1.0279014585886946e-06,2.57873525475586e-07,3.566578498380764e-06,0.9984921991706508,0.0015029752954012951
7.742051864346084e-07,4.2997119454787713e-07,3.859393812820991e-06,0.9982770886312358,0.0017178177844616707
6.856325722528716e-07,2.592426511833055e-07,3.0466947630980764e-06,0.9986176242110556,0.0013783203299744858
5.725314918811449e-07,2.727431530631304e-07,3.4753193162565254e-06,0.99880074372088,0.001194869129489102
7.695529832999847e-07,3.0144637278605236e-07,3.2213295027886415e-06,0.9988552708827418,0.0011403603751027108
9.120903033297379e-07,3.8403570287623305e-07,3.7724524943997154e-06,0.998470254116596,0.0015245466325267036
6.652887139652768e-07,2.9789742545425743e-07,3.2247556349182233e-06,0.9987995509119144,0.0011960386022325852
5.790152212203108e-07,2.33464043755579e-07,2.955810214716375e-06,0.9985858498421619,0.0014103062119482626
0.003375807954526794,0.0011723794889671032,0.9043631088824575,0.08741946594738419,0.0033514259765089526
0.0026553831925019825,0.0009939094222978161,0.9016296248697324,0.09118479532632662,0.003248402723113957
0.00016737100895571432,6.0846889745513465e-05,0.0003936796067752019,0.994726559399663,0.004633197930164223
0.00034336312368811207,7.456645200105614e-05,0.0003197742212656374,0.9941058987209129,0.005124174651541308
0.00025978151452050373,0.00012114754860135495,0.0007716525581442045,0.9895144199113177,0.00929771154324499
0.0012774715438677237,0.0002083843903017462,0.0008144340211114374,0.9932386403836604,0.004372949821543327
0.0006040681892175034,0.00010899302185953899,0.0006723774640415808,0.9929562058154772,0.005607343348694856
0.0008020805792267376,0.00017081170417992362,0.0007768147916689418,0.9919149019867967,0.006259369432969286
0.000195433107724858,0.00010417633841492878,0.00063085270371397,0.9931738363848811,0.005853915725220359
0.00026468095321387816,0.00010270362466570368,0.0006347601071328774,0.9934855702439782,0.005458769158874451
0.0003026232590789594,0.00011378279674197809,0.0006620005748983666,0.992554255243052,0.0063362252034326
0.0004359385916944256,0.0001260457420126855,0.0006425968318539049,0.9929579022971591,0.005793049331353669
0.0003911807705948659,0.00010959704528739166,0.0006985590576650797,0.9938359803251839,0.004925984286050219
0.0002611934114934495,9.496580640005559e-05,0.0006060936078597023,0.9942477454748289,0.004754294159546452
0.0003056544230862065,9.981168452134084e-05,0.0006316713303105382,0.993772239350429,0.005165242027962492
0.00029265932920717597,0.00011842706809270687,0.0006535328115060161,0.9942986147723475,0.004615824956580974
0.00023522511194158327,0.00010213201651081626,0.000632408089040838,0.9941839872672181,0.00481461065877647
0.0002782241519699332,0.00010488476167439083,0.0006193408618661638,0.9945255162576817,0.004453140943027537
0.0003268724896872884,0.00010349983610856589,0.0006122431206304411,0.9938369635079922,0.00507171603058416
0.00029513008843584345,0.00011083909582528808,0.0006045393338321948,0.994381427011982,0.004584410969594563
0.0003532779841454697,0.00011607727507947471,0.0006652659695517745,0.9944201872913756,0.004402411231685928
0.0003460557754692631,0.00012047244118147645,0.000625988027570194,0.9947604754010437,0.004092575259201897
0.0004317836885561639,0.00010812942231852346,0.0006341952254252601,0.9941898219351193,0.004583721330431423
0.00031644443082820415,0.00010826824744376374,0.0006385437361244066,0.994380627433844,0.0045131511880800905
0.0002236458400976617,0.00010885136322563657,0.0006349118233750429,0.9944022450753104,0.004609683266117985
0.0002818329399584672,0.00011145895739334225,0.0006069598472313995,0.9944083070257116,0.004555090263232838
0.0003179699308472823,9.176568338681744e-05,0.0006214306676802107,0.9942150902036451,0.0047012182040565564
0.0003153208533108661,9.602894214660673e-05,0.0006126220122269732,0.9943635636954492,0.004561267876671921
0.00024156836667313833,0.00011156300370196015,0.0006298154253339819,0.9945228886761395,0.004467882919908582
0.00028110482314769856,0.00010221786212700287,0.0006003625087160647,0.9942594328779114,0.004721516653088563
0.00028022407112907147,0.00010734416382142654,0.0006492743897907122,0.9946205803616114,0.004320920678008476
0.00023975974771133936,0.00012060399629716488,0.0006509946802945866,0.994366958617595,0.004598060188041113
0.0003986336493931721,0.00010792101405045725,0.0006906295933882596,0.9939389779550112,0.004822839043076075
0.00032373026689592164,9.973560660550879e-05,0.0006383976504392469,0.9940513350102917,0.004868392805039859
0.00026167555940338863,0.00010354452021398851,0.0006627969870736898,0.9941312753959264,0.004804889041647087
0.00028454573431124775,0.00010886574030265023,0.000633644359743722,0.994199313830022,0.004740931809686299
0.0003421968862879967,0.00011824786031108991,0.0006383142419817791,0.994381175578984,0.004482401861506933
0.0003231712459042437,0.00010409417934091593,0.0006228105771809114,0.9944050633847048,0.004520807791281562
0.000386543863168055,0.0001186230602624431,0.0006571396643674309,0.9937810838659861,0.005023413443864415
0.0002460166048605454,0.00010341422537888494,0.0006487398736106583,0.9938851116178432,0.005079796838387932
0.00031649651191164864,0.00011599424268459097,0.0006733482492906073,0.9935678098740394,0.005303568602426994
0.0003363566910493873,9.778005807372527e-05,0.0006164075459919829,0.9938479531351826,0.00507827502417733
0.00030179384905915373,0.00011429441586578746,0.0006623581774264883,0.9938153667858982,0.005058804854962301
0.00028187171345178674,0.00011775794747612434,0.0006492871156038557,0.9942412924173475,0.004663798509857062
0.00039484599070449945,0.00011327650982067613,0.0006684943094971741,0.994178772168749,0.004611698533327715
0.00029584841090089353,0.00010459075543289387,0.0006530856329403775,0.9947417176485817,0.004176482594736298
0.0005414836970668778,0.00011181249895499659,0.0006842385897930445,0.994357860285809,0.00425487661747202
0.0002957985066472539,0.0001028719079127275,0.0006304242063815751,0.9944686081966592,0.0044617155202672214
0.00030297821561791287,0.00010225457984985213,0.000659540237153057,0.9941895838872149,0.004708265270840756
0.0003073525074330164,0.00010098712915145945,0.0006623027915230815,0.9943027477900845,0.004595386390543752
0.00023188467157175943,9.061608912126065e-05,0.0006553075462499727,0.9945134879071552,0.004446343225084131
0.00038640147960664035,9.693114028489516e-05,0.0006445608924319756,0.9946746914563891,0.004107519897737195
0.00038921092889223605,0.00010598901384301467,0.0006490114598355993,0.9946419439330738,0.004167811433305797
0.00023519264587127062,0.00010630954527807316,0.0006409894697937435,0.9947019466526744,0.00428574867856614
0.00017496504400837666,9.735622053718764e-05,0.0006515996966671986,0.9953333105456994,0.0037012854492352158
